date_ibutton,time_ibutton,number,temp
2010-01-09,14:01:00,7,16
2010-01-09,15:01:00,7,16
2010-01-09,16:01:00,7,16
2010-01-09,17:01:00,7,16.5
2010-01-09,18:01:00,7,20.5
2010-01-09,19:01:00,7,20.5
2010-01-09,20:01:00,7,17.5
2010-01-09,21:01:00,7,15.5
2010-01-09,22:01:00,7,14.5
2010-01-09,23:01:00,7,13.5
2010-01-10,0:01:00,7,13.5
2010-01-10,1:01:00,7,13.5
2010-01-10,2:01:00,7,15
2010-01-10,3:01:00,7,15.5
2010-01-10,4:01:00,7,15.5
2010-01-10,5:01:00,7,15
2010-01-10,6:01:00,7,14
2010-01-10,7:01:00,7,14
2010-01-10,8:01:00,7,14.5
2010-01-10,9:01:00,7,14.5
2010-01-10,10:01:00,7,15
2010-01-10,11:01:00,7,19.5
2010-01-10,12:01:00,7,20.5
2010-01-10,13:01:00,7,18.5
2010-01-10,14:01:00,7,17
2010-01-10,15:01:00,7,16
2010-01-10,16:01:00,7,16
2010-01-10,17:01:00,7,16.5
2010-01-10,18:01:00,7,18
2010-01-10,19:01:00,7,17
2010-01-10,20:01:00,7,17.5
2010-01-10,21:01:00,7,16
2010-01-10,22:01:00,7,15
2010-01-10,23:01:00,7,14
2010-01-11,0:01:00,7,13
2010-01-11,1:01:00,7,12
2010-01-11,2:01:00,7,11.5
2010-01-11,3:01:00,7,14
2010-01-11,4:01:00,7,14.5
2010-01-11,5:01:00,7,14.5
2010-01-11,6:01:00,7,14
2010-01-11,7:01:00,7,11
2010-01-11,8:01:00,7,13
2010-01-11,9:01:00,7,15
2010-01-11,10:01:00,7,18
2010-01-11,11:01:00,7,21.5
2010-01-11,12:01:00,7,25
2010-01-11,13:01:00,7,29.5
2010-01-11,14:01:00,7,30.5
2010-01-11,15:01:00,7,17.5
2010-01-11,16:01:00,7,16.5
2010-01-11,17:01:00,7,16.5
2010-01-11,18:01:00,7,16.5
2010-01-11,19:01:00,7,17
2010-01-11,20:01:00,7,17
2010-01-11,21:01:00,7,14
2010-01-11,22:01:00,7,12.5
2010-01-11,23:01:00,7,11.5
2010-01-12,0:01:00,7,11
2010-01-12,1:01:00,7,12
2010-01-12,2:01:00,7,12
2010-01-12,3:01:00,7,12.5
2010-01-12,4:01:00,7,12.5
2010-01-12,5:01:00,7,14.5
2010-01-12,6:01:00,7,15
2010-01-12,7:01:00,7,14.5
2010-01-12,8:01:00,7,14.5
2010-01-12,9:01:00,7,18.5
2010-01-12,10:01:00,7,23
2010-01-12,11:01:00,7,25
2010-01-12,12:01:00,7,27
2010-01-12,13:01:00,7,29.5
2010-01-12,14:01:00,7,29
2010-01-12,15:01:00,7,32
2010-01-12,16:01:00,7,31.5
2010-01-12,17:01:00,7,18
2010-01-12,18:01:00,7,17
2010-01-12,19:01:00,7,17
2010-01-12,20:01:00,7,16.5
2010-01-12,21:01:00,7,15
2010-01-12,22:01:00,7,14
2010-01-12,23:01:00,7,14
2010-01-13,0:01:00,7,13
2010-01-13,1:01:00,7,13.5
2010-01-13,2:01:00,7,13.5
2010-01-13,3:01:00,7,13
2010-01-13,4:01:00,7,13
2010-01-13,5:01:00,7,12.5
2010-01-13,6:01:00,7,14.5
2010-01-13,7:01:00,7,14
2010-01-13,8:01:00,7,14
2010-01-13,9:01:00,7,14
2010-01-13,10:01:00,7,17.5
2010-01-13,11:01:00,7,20.5
2010-01-13,12:01:00,7,23.5
2010-01-13,13:01:00,7,27.5
2010-01-13,14:01:00,7,30
2010-01-13,15:01:00,7,31
2010-01-13,16:01:00,7,31
2010-01-13,17:01:00,7,18.5
2010-01-13,18:01:00,7,17.5
2010-01-13,19:01:00,7,17.5
2010-01-13,20:01:00,7,17
2010-01-13,21:01:00,7,14.5
2010-01-13,22:01:00,7,14
2010-01-13,23:01:00,7,13
2010-01-14,0:01:00,7,12.5
2010-01-14,1:01:00,7,11.5
2010-01-14,2:01:00,7,11.5
2010-01-14,3:01:00,7,11.5
2010-01-14,4:01:00,7,11.5
2010-01-14,5:01:00,7,10.5
2010-01-14,6:01:00,7,10.5
2010-01-14,7:01:00,7,15
2010-01-14,8:01:00,7,15
2010-01-14,9:01:00,7,16.5
2010-01-14,10:01:00,7,22.5
2010-01-14,11:01:00,7,26.5
2010-01-14,12:01:00,7,28
2010-01-14,13:01:00,7,30
2010-01-14,14:01:00,7,31.5
2010-01-14,15:01:00,7,33
2010-01-14,16:01:00,7,32
2010-01-14,17:01:00,7,29.5
2010-01-14,18:01:00,7,19.5
2010-01-14,19:01:00,7,17.5
2010-01-14,20:01:00,7,17
2010-01-14,21:01:00,7,16
2010-01-14,22:01:00,7,14.5
2010-01-14,23:01:00,7,14.5
2010-01-15,0:01:00,7,15
2010-01-15,1:01:00,7,14.5
2010-01-15,2:01:00,7,15.5
2010-01-15,3:01:00,7,16.5
2010-01-15,4:01:00,7,17
2010-01-15,5:01:00,7,16.5
2010-01-15,6:01:00,7,16
2010-01-15,7:01:00,7,17
2010-01-15,8:01:00,7,14.5
2010-01-15,9:01:00,7,14.5
2010-01-15,10:01:00,7,19
2010-01-15,11:01:00,7,26
2010-01-15,12:01:00,7,28.5
2010-01-15,13:01:00,7,30.5
2010-01-15,14:01:00,7,33
2010-01-15,15:01:00,7,34.5
2010-01-15,16:01:00,7,34.5
2010-01-15,17:01:00,7,34
2010-01-15,18:01:00,7,33
2010-01-15,19:01:00,7,17.5
2010-01-15,20:01:00,7,17
2010-01-15,21:01:00,7,16
2010-01-15,22:01:00,7,16
2010-01-15,23:01:00,7,16
2010-01-16,0:01:00,7,16
2010-01-16,1:01:00,7,15
2010-01-16,2:01:00,7,14.5
2010-01-16,3:01:00,7,14.5
2010-01-16,4:01:00,7,14
2010-01-16,5:01:00,7,13
2010-01-16,6:01:00,7,12.5
2010-01-16,7:01:00,7,12
2010-01-16,8:01:00,7,13
2010-01-16,9:01:00,7,12.5
2010-01-16,10:01:00,7,13
2010-01-16,11:01:00,7,13.5
2010-01-16,12:01:00,7,15
2010-01-16,13:01:00,7,20.5
2010-01-16,14:01:00,7,22
2010-01-16,15:01:00,7,23.5
2010-01-16,16:01:00,7,23.5
2010-01-16,17:01:00,7,21
2010-01-16,18:01:00,7,15.5
2010-01-16,19:01:00,7,15
2010-01-16,20:01:00,7,14.5
2010-01-16,21:01:00,7,14.5
2010-01-16,22:01:00,7,14.5
2010-01-16,23:01:00,7,14.5
2010-01-17,0:01:00,7,13.5
2010-01-17,1:01:00,7,12
2010-01-17,2:01:00,7,12.5
2010-01-17,3:01:00,7,11.5
2010-01-17,4:01:00,7,11
2010-01-17,5:01:00,7,10.5
2010-01-17,6:01:00,7,10.5
2010-01-17,7:01:00,7,10.5
2010-01-17,8:01:00,7,13.5
2010-01-17,9:01:00,7,13.5
2010-01-17,10:01:00,7,14
2010-01-17,11:01:00,7,14
2010-01-17,12:01:00,7,14.5
2010-01-17,13:01:00,7,24
2010-01-17,14:01:00,7,31.5
2010-01-17,15:01:00,7,34
2010-01-17,16:01:00,7,33.5
2010-01-17,17:01:00,7,31
2010-01-17,18:01:00,7,26
2010-01-17,19:01:00,7,23.5
2010-01-17,20:01:00,7,17
2010-01-17,21:01:00,7,16
2010-01-17,22:01:00,7,15.5
2010-01-17,23:01:00,7,15.5
2010-01-18,0:01:00,7,12
2010-01-18,1:01:00,7,11.5
2010-01-18,2:01:00,7,11.5
2010-01-18,3:01:00,7,11.5
2010-01-18,4:01:00,7,11.5
2010-01-18,5:01:00,7,11.5
2010-01-18,6:01:00,7,11
2010-01-18,7:01:00,7,11.5
2010-01-18,8:01:00,7,14.5
2010-01-18,9:01:00,7,15
2010-01-18,10:01:00,7,14.5
2010-01-18,11:01:00,7,15
2010-01-18,12:01:00,7,18
2010-01-18,13:01:00,7,27
2010-01-18,14:01:00,7,30.5
2010-01-18,15:01:00,7,32.5
2010-01-18,16:01:00,7,33
2010-01-18,17:01:00,7,32.5
2010-01-18,18:01:00,7,28
2010-01-18,19:01:00,7,27.5
2010-01-18,20:01:00,7,23
2010-01-18,21:01:00,7,17
2010-01-18,22:01:00,7,16
2010-01-18,23:01:00,7,16
2010-01-19,0:01:00,7,14.5
2010-01-19,1:01:00,7,15.5
2010-01-19,2:01:00,7,15
2010-01-19,3:01:00,7,15
2010-01-19,4:01:00,7,15
2010-01-19,5:01:00,7,15
2010-01-19,6:01:00,7,15
2010-01-19,7:01:00,7,15.5
2010-01-19,8:01:00,7,18
2010-01-19,9:01:00,7,20.5
2010-01-19,10:01:00,7,14.5
2010-01-19,11:01:00,7,14.5
2010-01-19,12:01:00,7,14.5
2010-01-19,13:01:00,7,25.5
2010-01-19,14:01:00,7,29.5
2010-01-19,15:01:00,7,32
2010-01-19,16:01:00,7,33
2010-01-19,17:01:00,7,32.5
2010-01-19,18:01:00,7,32
2010-01-19,19:01:00,7,30
2010-01-19,20:01:00,7,27
2010-01-19,21:01:00,7,23.5
2010-01-19,22:01:00,7,16
2010-01-19,23:01:00,7,15.5
2010-01-20,0:01:00,7,16.5
2010-01-20,1:01:00,7,19
2010-01-20,2:01:00,7,19
2010-01-20,3:01:00,7,16.5
2010-01-20,4:01:00,7,15
2010-01-20,5:01:00,7,13.5
2010-01-20,6:01:00,7,13
2010-01-20,7:01:00,7,13
2010-01-20,8:01:00,7,15.5
2010-01-20,9:01:00,7,17.5
2010-01-20,10:01:00,7,14.5
2010-01-20,11:01:00,7,14
2010-01-20,12:01:00,7,14.5
2010-01-20,13:01:00,7,14.5
2010-01-20,14:01:00,7,15
2010-01-20,15:01:00,7,22.5
2010-01-20,16:01:00,7,24.5
2010-01-20,17:01:00,7,25
2010-01-20,18:01:00,7,19.5
2010-01-20,19:01:00,7,20.5
2010-01-20,20:01:00,7,19
2010-01-20,21:01:00,7,15
2010-01-20,22:01:00,7,15
2010-01-20,23:01:00,7,14.5
2010-01-21,0:01:00,7,14.5
2010-01-21,1:01:00,7,14.5
2010-01-21,2:01:00,7,12
2010-01-21,3:01:00,7,11.5
2010-01-21,4:01:00,7,11
2010-01-21,5:01:00,7,10
2010-01-21,6:01:00,7,9.5
2010-01-21,7:01:00,7,10
2010-01-21,8:01:00,7,11.5
2010-01-21,9:01:00,7,14
2010-01-21,10:01:00,7,14
2010-01-21,11:01:00,7,14
2010-01-21,12:01:00,7,14.5
2010-01-21,13:01:00,7,15
2010-01-21,14:01:00,7,15.5
2010-01-21,15:01:00,7,21.5
2010-01-21,16:01:00,7,25.5
2010-01-21,17:01:00,7,24
2010-01-21,18:01:00,7,22
2010-01-21,19:01:00,7,20
2010-01-21,20:01:00,7,17
2010-01-21,21:01:00,7,14.5
2010-01-21,22:01:00,7,16
2010-01-21,23:01:00,7,16
2010-01-22,0:01:00,7,15.5
2010-01-22,1:01:00,7,15.5
2010-01-22,2:01:00,7,15
2010-01-22,3:01:00,7,11.5
2010-01-22,4:01:00,7,10
2010-01-22,5:01:00,7,10
2010-01-22,6:01:00,7,9.5
2010-01-22,7:01:00,7,9.5
2010-01-22,8:01:00,7,12.5
2010-01-22,9:01:00,7,16.5
2010-01-22,10:01:00,7,20.5
2010-01-22,11:01:00,7,23.5
2010-01-22,12:01:00,7,16
2010-01-22,13:01:00,7,16
2010-01-22,14:01:00,7,18.5
2010-01-22,15:01:00,7,24.5
2010-01-22,16:01:00,7,25.5
2010-01-22,17:01:00,7,25.5
2010-01-22,18:01:00,7,25.5
2010-01-22,19:01:00,7,22.5
2010-01-22,20:01:00,7,19
2010-01-22,21:01:00,7,15
2010-01-22,22:01:00,7,13.5
2010-01-22,23:01:00,7,12.5
2010-01-23,0:01:00,7,13
2010-01-23,1:01:00,7,12.5
2010-01-23,2:01:00,7,13
2010-01-23,3:01:00,7,12.5
2010-01-23,4:01:00,7,13
2010-01-23,5:01:00,7,12.5
2010-01-23,6:01:00,7,12.5
2010-01-23,7:01:00,7,13
2010-01-23,8:01:00,7,15
2010-01-23,9:01:00,7,18
2010-01-23,10:01:00,7,21
2010-01-23,11:01:00,7,24
2010-01-23,12:01:00,7,26
2010-01-23,13:01:00,7,18
2010-01-23,14:01:00,7,23.5
2010-01-23,15:01:00,7,30.5
2010-01-23,16:01:00,7,32.5
2010-01-23,17:01:00,7,32
2010-01-23,18:01:00,7,28.5
2010-01-23,19:01:00,7,25.5
2010-01-23,20:01:00,7,23
2010-01-23,21:01:00,7,20
2010-01-23,22:01:00,7,18
2010-01-23,23:01:00,7,17
2010-01-24,0:01:00,7,15.5
2010-01-24,1:01:00,7,15.5
2010-01-24,2:01:00,7,14.5
2010-01-24,3:01:00,7,15
2010-01-24,4:01:00,7,13.5
2010-01-24,5:01:00,7,13.5
2010-01-24,6:01:00,7,13.5
2010-01-24,7:01:00,7,14.5
2010-01-24,8:01:00,7,15
2010-01-24,9:01:00,7,18.5
2010-01-24,10:01:00,7,22.5
2010-01-24,11:01:00,7,23
2010-01-24,12:01:00,7,18.5
2010-01-24,13:01:00,7,15.5
2010-01-24,14:01:00,7,15.5
2010-01-24,15:01:00,7,15.5
2010-01-24,16:01:00,7,17
2010-01-24,17:01:00,7,18
2010-01-24,18:01:00,7,18
2010-01-24,19:01:00,7,17
2010-01-24,20:01:00,7,15.5
2010-01-24,21:01:00,7,14
2010-01-24,22:01:00,7,13
2010-01-24,23:01:00,7,12
2010-01-25,0:01:00,7,11.5
2010-01-25,1:01:00,7,11
2010-01-25,2:01:00,7,14.5
2010-01-25,3:01:00,7,12.5
2010-01-25,4:01:00,7,11
2010-01-25,5:01:00,7,10
2010-01-25,6:01:00,7,10.5
2010-01-25,7:01:00,7,11.5
2010-01-25,8:01:00,7,14.5
2010-01-25,9:01:00,7,17.5
2010-01-25,10:01:00,7,18
2010-01-25,11:01:00,7,19.5
2010-01-25,12:01:00,7,20.5
2010-01-25,13:01:00,7,29
2010-01-25,14:01:00,7,16.5
2010-01-25,15:01:00,7,17
2010-01-25,16:01:00,7,24
2010-01-25,17:01:00,7,26.5
2010-01-25,18:01:00,7,25.5
2010-01-25,19:01:00,7,23.5
2010-01-25,20:01:00,7,20
2010-01-25,21:01:00,7,17.5
2010-01-25,22:01:00,7,16.5
2010-01-25,23:01:00,7,15.5
2010-01-26,0:01:00,7,15
2010-01-26,1:01:00,7,14.5
2010-01-26,2:01:00,7,13.5
2010-01-26,3:01:00,7,14.5
2010-01-26,4:01:00,7,13.5
2010-01-26,5:01:00,7,11.5
2010-01-26,6:01:00,7,10.5
2010-01-26,7:01:00,7,10.5
2010-01-26,8:01:00,7,13
2010-01-26,9:01:00,7,16
2010-01-26,10:01:00,7,21.5
2010-01-26,11:01:00,7,27
2010-01-26,12:01:00,7,30
2010-01-26,13:01:00,7,29.5
2010-01-26,14:01:00,7,18.5
2010-01-26,15:01:00,7,17
2010-01-26,16:01:00,7,17
2010-01-26,17:01:00,7,17.5
2010-01-26,18:01:00,7,21
2010-01-26,19:01:00,7,21
2010-01-26,20:01:00,7,18.5
2010-01-26,21:01:00,7,15
2010-01-26,22:01:00,7,13.5
2010-01-26,23:01:00,7,12.5
2010-01-27,0:01:00,7,12
2010-01-27,1:01:00,7,11.5
2010-01-27,2:01:00,7,12
2010-01-27,3:01:00,7,12
2010-01-27,4:01:00,7,12
2010-01-27,5:01:00,7,11.5
2010-01-27,6:01:00,7,11.5
2010-01-27,7:01:00,7,11.5
2010-01-27,8:01:00,7,14
2010-01-27,9:01:00,7,17
2010-01-27,10:01:00,7,22
2010-01-27,11:01:00,7,27.5
2010-01-27,12:01:00,7,32.5
2010-01-27,13:01:00,7,35
2010-01-27,14:01:00,7,33.5
2010-01-27,15:01:00,7,31
2010-01-27,16:01:00,7,18
2010-01-27,17:01:00,7,17.5
2010-01-27,18:01:00,7,17.5
2010-01-27,19:01:00,7,19
2010-01-27,20:01:00,7,19
2010-01-27,21:01:00,7,16
2010-01-27,22:01:00,7,14
2010-01-27,23:01:00,7,13.5
2010-01-28,0:01:00,7,13
2010-01-28,1:01:00,7,13.5
2010-01-28,2:01:00,7,13.5
2010-01-28,3:01:00,7,14
2010-01-28,4:01:00,7,14.5
2010-01-28,5:01:00,7,14.5
2010-01-28,6:01:00,7,15
2010-01-28,7:01:00,7,14
2010-01-28,8:01:00,7,15
2010-01-28,9:01:00,7,18.5
2010-01-28,10:01:00,7,24
2010-01-28,11:01:00,7,29.5
2010-01-28,12:01:00,7,32.5
2010-01-28,13:01:00,7,34
2010-01-28,14:01:00,7,34.5
2010-01-28,15:01:00,7,32.5
2010-01-28,16:01:00,7,21
2010-01-28,17:01:00,7,18
2010-01-28,18:01:00,7,18
2010-01-28,19:01:00,7,17
2010-01-28,20:01:00,7,16.5
2010-01-28,21:01:00,7,15.5
2010-01-28,22:01:00,7,14.5
2010-01-28,23:01:00,7,13.5
2010-01-29,0:01:00,7,13
2010-01-29,1:01:00,7,12.5
2010-01-29,2:01:00,7,12.5
2010-01-29,3:01:00,7,12.5
2010-01-29,4:01:00,7,13.5
2010-01-29,5:01:00,7,13.5
2010-01-29,6:01:00,7,15.5
2010-01-29,7:01:00,7,15.5
2010-01-29,8:01:00,7,15.5
2010-01-29,9:01:00,7,19
2010-01-29,10:01:00,7,24
2010-01-29,11:01:00,7,29
2010-01-29,12:01:00,7,33.5
2010-01-29,13:01:00,7,34
2010-01-29,14:01:00,7,35
2010-01-29,15:01:00,7,35
2010-01-29,16:01:00,7,34.5
2010-01-29,17:01:00,7,26
2010-01-29,18:01:00,7,18.5
2010-01-29,19:01:00,7,17.5
2010-01-29,20:01:00,7,17.5
2010-01-29,21:01:00,7,17
2010-01-29,22:01:00,7,17
2010-01-29,23:01:00,7,16.5
2010-01-30,0:01:00,7,16.5
2010-01-30,1:01:00,7,17
2010-01-30,2:01:00,7,16.5
2010-01-30,3:01:00,7,16
2010-01-30,4:01:00,7,15.5
2010-01-30,5:01:00,7,14.5
2010-01-30,6:01:00,7,16
2010-01-30,7:01:00,7,16
2010-01-30,8:01:00,7,16
2010-01-30,9:01:00,7,16
2010-01-30,10:01:00,7,16
2010-01-30,11:01:00,7,21.5
2010-01-30,12:01:00,7,26.5
2010-01-30,13:01:00,7,27.5
2010-01-30,14:01:00,7,29
2010-01-30,15:01:00,7,29.5
2010-01-30,16:01:00,7,28
2010-01-30,17:01:00,7,24
2010-01-30,18:01:00,7,18.5
2010-01-30,19:01:00,7,18
2010-01-30,20:01:00,7,17.5
2010-01-30,21:01:00,7,17.5
2010-01-30,22:01:00,7,17
2010-01-30,23:01:00,7,14.5
2010-01-31,0:01:00,7,13.5
2010-01-31,1:01:00,7,12.5
2010-01-31,2:01:00,7,11.5
2010-01-31,3:01:00,7,11
2010-01-31,4:01:00,7,11
2010-01-31,5:01:00,7,10.5
2010-01-31,6:01:00,7,10.5
2010-01-31,7:01:00,7,13
2010-01-31,8:01:00,7,16.5
2010-01-31,9:01:00,7,16.5
2010-01-31,10:01:00,7,16.5
2010-01-31,11:01:00,7,20.5
2010-01-31,12:01:00,7,25
2010-01-31,13:01:00,7,28.5
2010-01-31,14:01:00,7,30.5
2010-01-31,15:01:00,7,31
2010-01-31,16:01:00,7,31.5
2010-01-31,17:01:00,7,30.5
2010-01-31,18:01:00,7,28.5
2010-01-31,19:01:00,7,18.5
2010-01-31,20:01:00,7,18.5
2010-01-31,21:01:00,7,17.5
2010-01-31,22:01:00,7,17
2010-01-31,23:01:00,7,15.5
2010-02-01,0:01:00,7,16
2010-02-01,1:01:00,7,16
2010-02-01,2:01:00,7,15.5
2010-02-01,3:01:00,7,15.5
2010-02-01,4:01:00,7,15
2010-02-01,5:01:00,7,15
2010-02-01,6:01:00,7,15
2010-02-01,7:01:00,7,14.5
2010-02-01,8:01:00,7,15
2010-02-01,9:01:00,7,15
2010-02-01,10:01:00,7,15
2010-02-01,11:01:00,7,15.5
2010-02-01,12:01:00,7,16
2010-02-01,13:01:00,7,22
2010-02-01,14:01:00,7,26
2010-02-01,15:01:00,7,26.5
2010-02-01,16:01:00,7,27
2010-02-01,17:01:00,7,26
2010-02-01,18:01:00,7,23.5
2010-02-01,19:01:00,7,18
2010-02-01,20:01:00,7,17.5
2010-02-01,21:01:00,7,17
2010-02-01,22:01:00,7,17
2010-02-01,23:01:00,7,16.5
2010-02-02,0:01:00,7,16.5
2010-02-02,1:01:00,7,12.5
2010-02-02,2:01:00,7,11
2010-02-02,3:01:00,7,10.5
2010-02-02,4:01:00,7,9.5
2010-02-02,5:01:00,7,9.5
2010-02-02,6:01:00,7,9
2010-02-02,7:01:00,7,9.5
2010-02-02,8:01:00,7,12
2010-02-02,9:01:00,7,15
2010-02-02,10:01:00,7,15.5
2010-02-02,11:01:00,7,15.5
2010-02-02,12:01:00,7,16
2010-02-02,13:01:00,7,23
2010-02-02,14:01:00,7,26.5
2010-02-02,15:01:00,7,28.5
2010-02-02,16:01:00,7,29.5
2010-02-02,17:01:00,7,29.5
2010-02-02,18:01:00,7,28
2010-02-02,19:01:00,7,25
2010-02-02,20:01:00,7,21.5
2010-02-02,21:01:00,7,18
2010-02-02,22:01:00,7,17
2010-02-02,23:01:00,7,17
2010-02-03,0:01:00,7,16.5
2010-02-03,1:01:00,7,16
2010-02-03,2:01:00,7,16.5
2010-02-03,3:01:00,7,17
2010-02-03,4:01:00,7,18
2010-02-03,5:01:00,7,16
2010-02-03,6:01:00,7,15.5
2010-02-03,7:01:00,7,15
2010-02-03,8:01:00,7,16.5
2010-02-03,9:01:00,7,18
2010-02-03,10:01:00,7,16
2010-02-03,11:01:00,7,16
2010-02-03,12:01:00,7,16.5
2010-02-03,13:01:00,7,16.5
2010-02-03,14:01:00,7,17
2010-02-03,15:01:00,7,24
2010-02-03,16:01:00,7,25
2010-02-03,17:01:00,7,24
2010-02-03,18:01:00,7,22.5
2010-02-03,19:01:00,7,20.5
2010-02-03,20:01:00,7,17.5
2010-02-03,21:01:00,7,16.5
2010-02-03,22:01:00,7,16.5
2010-02-03,23:01:00,7,16.5
2010-02-04,0:01:00,7,16.5
2010-02-04,1:01:00,7,16.5
2010-02-04,2:01:00,7,13.5
2010-02-04,3:01:00,7,11
2010-02-04,4:01:00,7,10
2010-02-04,5:01:00,7,9.5
2010-02-04,6:01:00,7,9
2010-02-04,7:01:00,7,9.5
2010-02-04,8:01:00,7,11.5
2010-02-04,9:01:00,7,15.5
2010-02-04,10:01:00,7,16
2010-02-04,11:01:00,7,16.5
2010-02-04,12:01:00,7,16.5
2010-02-04,13:01:00,7,16.5
2010-02-04,14:01:00,7,17.5
2010-02-04,15:01:00,7,25
2010-02-04,16:01:00,7,27
2010-02-04,17:01:00,7,27
2010-02-04,18:01:00,7,25.5
2010-02-04,19:01:00,7,23.5
2010-02-04,20:01:00,7,19.5
2010-02-04,21:01:00,7,16
2010-02-04,22:01:00,7,15.5
2010-02-04,23:01:00,7,16.5
2010-02-05,0:01:00,7,16.5
2010-02-05,1:01:00,7,16.5
2010-02-05,2:01:00,7,15
2010-02-05,3:01:00,7,14.5
2010-02-05,4:01:00,7,14.5
2010-02-05,5:01:00,7,14.5
2010-02-05,6:01:00,7,14.5
2010-02-05,7:01:00,7,14.5
2010-02-05,8:01:00,7,15.5
2010-02-05,9:01:00,7,17
2010-02-05,10:01:00,7,18
2010-02-05,11:01:00,7,17
2010-02-05,12:01:00,7,16
2010-02-05,13:01:00,7,16
2010-02-05,14:01:00,7,16.5
2010-02-05,15:01:00,7,24.5
2010-02-05,16:01:00,7,27
2010-02-05,17:01:00,7,30
2010-02-05,18:01:00,7,29
2010-02-05,19:01:00,7,26
2010-02-05,20:01:00,7,21
2010-02-05,21:01:00,7,19
2010-02-05,22:01:00,7,18
2010-02-05,23:01:00,7,17
2010-02-06,0:01:00,7,16.5
2010-02-06,1:01:00,7,16
2010-02-06,2:01:00,7,16
2010-02-06,3:01:00,7,16
2010-02-06,4:01:00,7,13.5
2010-02-06,5:01:00,7,13.5
2010-02-06,6:01:00,7,13.5
2010-02-06,7:01:00,7,13
2010-02-06,8:01:00,7,14
2010-02-06,9:01:00,7,15.5
2010-02-06,10:01:00,7,18
2010-02-06,11:01:00,7,18.5
2010-02-06,12:01:00,7,15.5
2010-02-06,13:01:00,7,15.5
2010-02-06,14:01:00,7,16
2010-02-06,15:01:00,7,16
2010-02-06,16:01:00,7,16
2010-02-06,17:01:00,7,17
2010-02-06,18:01:00,7,21
2010-02-06,19:01:00,7,20
2010-02-06,20:01:00,7,17
2010-02-06,21:01:00,7,14.5
2010-02-06,22:01:00,7,13.5
2010-02-06,23:01:00,7,13.5
2010-02-07,0:01:00,7,15.5
2010-02-07,1:01:00,7,16
2010-02-07,2:01:00,7,16
2010-02-07,3:01:00,7,16
2010-02-07,4:01:00,7,15.5
2010-02-07,5:01:00,7,12.5
2010-02-07,6:01:00,7,11.5
2010-02-07,7:01:00,7,11.5
2010-02-07,8:01:00,7,13
2010-02-07,9:01:00,7,16.5
2010-02-07,10:01:00,7,18.5
2010-02-07,11:01:00,7,23
2010-02-07,12:01:00,7,28
2010-02-07,13:01:00,7,17.5
2010-02-07,14:01:00,7,17
2010-02-07,15:01:00,7,17
2010-02-07,16:01:00,7,18.5
2010-02-07,17:01:00,7,22.5
2010-02-07,18:01:00,7,21
2010-02-07,19:01:00,7,18.5
2010-02-07,20:01:00,7,16.5
2010-02-07,21:01:00,7,15
2010-02-07,22:01:00,7,13.5
2010-02-07,23:01:00,7,13
2010-02-08,0:01:00,7,13
2010-02-08,1:01:00,7,12.5
2010-02-08,2:01:00,7,15.5
2010-02-08,3:01:00,7,16
2010-02-08,4:01:00,7,13.5
2010-02-08,5:01:00,7,13
2010-02-08,6:01:00,7,13
2010-02-08,7:01:00,7,13
2010-02-08,8:01:00,7,15.5
2010-02-08,9:01:00,7,18
2010-02-08,10:01:00,7,20.5
2010-02-08,11:01:00,7,24
2010-02-08,12:01:00,7,31.5
2010-02-08,13:01:00,7,30.5
2010-02-08,14:01:00,7,18
2010-02-08,15:01:00,7,17
2010-02-08,16:01:00,7,17
2010-02-08,17:01:00,7,17
2010-02-08,18:01:00,7,19
2010-02-08,19:01:00,7,18
2010-02-08,20:01:00,7,17.5
2010-02-08,21:01:00,7,16
2010-02-08,22:01:00,7,15
2010-02-08,23:01:00,7,14.5
2010-02-09,0:01:00,7,13.5
2010-02-09,1:01:00,7,13
2010-02-09,2:01:00,7,13
2010-02-09,3:01:00,7,15.5
2010-02-09,4:01:00,7,16
2010-02-09,5:01:00,7,16
2010-02-09,6:01:00,7,15.5
2010-02-09,7:01:00,7,12
2010-02-09,8:01:00,7,12.5
2010-02-09,9:01:00,7,15
2010-02-09,10:01:00,7,17.5
2010-02-09,11:01:00,7,20
2010-02-09,12:01:00,7,23
2010-02-09,13:01:00,7,25
2010-02-09,14:01:00,7,18.5
2010-02-09,15:01:00,7,17
2010-02-09,16:01:00,7,17
2010-02-09,17:01:00,7,17
2010-02-09,18:01:00,7,17
2010-02-09,19:01:00,7,16.5
2010-02-09,20:01:00,7,14
2010-02-09,21:01:00,7,12.5
2010-02-09,22:01:00,7,11.5
2010-02-09,23:01:00,7,10
2010-02-10,0:01:00,7,9
2010-02-10,1:01:00,7,8.5
2010-02-10,2:01:00,7,8.5
2010-02-10,3:01:00,7,8
2010-02-10,4:01:00,7,11
2010-02-10,5:01:00,7,15.5
2010-02-10,6:01:00,7,15.5
2010-02-10,7:01:00,7,12.5
2010-02-10,8:01:00,7,12
2010-02-10,9:01:00,7,15
2010-02-10,10:01:00,7,18
2010-02-10,11:01:00,7,21
2010-02-10,12:01:00,7,24
2010-02-10,13:01:00,7,27
2010-02-10,14:01:00,7,29.5
2010-02-10,15:01:00,7,30.5
2010-02-10,16:01:00,7,19
2010-02-10,17:01:00,7,17.5
2010-02-10,18:01:00,7,17
2010-02-10,19:01:00,7,16.5
2010-02-10,20:01:00,7,15
